Time (s),Airflow (MAF) (g/s),Load (MAF) (g/rev),Manifold Air Pressure - Filtered (kPa),Mass Air Flow (g/s),Boost Target (kPa),Wastegate Duty Cycle (%),Air/Fuel Sensor #1 (λ),Injector Pulse Width (ms),Fuel - Base Multiplier,Power Mode - Fuel Ratio Target (λ),Fuel Trim - Long Term (%),Fuel Trim - Short Term (%),Coolant Temperature (°C),Intake Air Temperature (°C),Manifold Absolute Pressure (kPa),Engine Speed (rpm),Vehicle Speed (km/h),System Voltage (V),Ignition Advance (°),Ignition Advance - Base (°BTDC),Ignition Advance Multiplier,Ignition Advance - Fine Learn (°),Knock Retard (°),Throttle Position (%),Mass Air Flow Voltage (V),Fuel - Acceleration Enrich
10.237,16.91,0.24,38.1,17.47,75.7,43.8,1.523,1.79,0.656,1.000,0.00,7.81,95,48,36.0,4060,68,13.60,47.0,48.0,0.88,0.0,0.0,7.81,2.22,0.000
10.317,21.18,0.31,41.5,21.59,81.1,15.2,1.523,2.30,0.672,1.000,0.00,7.81,95,48,41.0,3958,68,13.68,47.0,48.0,0.88,0.0,0.0,11.33,2.48,0.000
10.395,26.67,0.40,49.6,27.02,81.1,15.2,1.523,2.56,0.688,1.000,0.00,0.00,95,48,52.0,3943,68,13.68,47.0,48.0,0.88,0.0,0.0,13.67,2.50,0.000
10.473,31.73,0.48,60.0,32.44,86.4,16.8,1.195,2.82,0.688,1.000,0.00,0.00,95,47,57.0,4008,68,13.60,47.0,48.0,0.88,0.0,0.0,17.19,2.76,0.000
10.550,39.57,0.59,68.9,40.32,91.7,18.4,1.008,3.33,0.695,1.000,0.00,0.00,95,47,68.0,3985,68,13.60,47.0,48.0,0.88,0.0,0.0,18.36,2.84,0.000
10.630,43.70,0.65,77.3,44.16,91.7,18.4,1.000,3.58,0.695,1.000,0.00,0.00,95,47,73.0,3991,68,13.60,47.0,48.0,0.88,0.0,0.0,19.53,2.88,0.000
10.706,47.20,0.70,80.4,47.30,104.5,21.1,1.062,3.58,0.703,1.000,0.00,0.00,95,47,81.0,4010,68,13.60,47.0,48.0,0.88,0.0,0.0,19.92,2.92,0.000
10.786,49.44,0.73,82.7,49.61,104.5,21.1,1.062,3.84,0.695,1.000,0.00,0.00,95,47,81.0,3977,68,13.52,47.0,48.0,0.88,0.0,0.0,20.31,2.98,0.000
10.863,51.30,0.76,87.1,51.62,115.2,23.4,1.039,3.84,0.688,1.000,0.00,0.00,95,47,83.0,4058,68,13.52,47.0,48.0,0.88,0.0,0.0,20.70,2.98,0.000
10.940,53.36,0.79,86.0,53.51,120.5,24.2,1.055,3.84,0.680,1.000,0.00,0.00,95,47,88.0,4072,68,13.52,47.0,48.0,0.88,0.0,0.0,20.70,2.98,0.000
11.019,54.70,0.80,88.8,54.79,120.5,24.2,1.039,4.10,0.680,1.000,0.00,0.00,95,47,83.0,4039,68,13.60,47.0,48.0,0.88,0.0,0.0,20.70,3.00,0.000
11.096,56.02,0.81,92.8,56.47,119.5,24.2,1.008,4.10,0.680,1.000,0.00,0.00,95,47,92.0,4130,68,13.52,47.0,48.0,0.88,0.0,0.0,20.70,3.02,0.000
11.174,58.29,0.84,88.1,58.69,119.5,24.2,1.023,4.10,0.680,1.000,0.00,0.00,95,46,91.0,4137,68,13.60,47.0,48.0,0.88,0.0,0.0,20.70,3.12,0.000
11.252,60.53,0.87,89.1,60.49,119.5,24.2,1.031,4.10,0.672,1.000,0.00,0.00,95,46,93.0,4180,68,13.52,47.0,48.0,0.88,0.0,0.0,20.70,3.10,0.000
11.332,61.49,0.88,95.5,61.91,118.4,24.2,1.008,4.35,0.672,1.000,0.00,0.00,95,45,94.0,4194,72,13.52,47.0,48.0,0.88,0.0,0.0,20.70,3.14,0.000
11.409,63.62,0.90,94.8,63.80,118.4,23.8,1.023,4.35,0.672,1.000,0.00,0.00,95,45,92.0,4168,72,13.52,47.0,48.0,0.88,0.0,0.0,20.70,3.12,0.000
11.486,65.00,0.92,99.7,65.38,118.4,23.8,1.000,4.35,0.664,1.000,0.00,0.00,95,45,97.0,4244,72,13.60,47.0,48.0,0.88,0.0,0.0,20.70,3.20,0.000
11.564,66.78,0.94,93.5,66.81,117.3,23.8,1.008,4.35,0.656,1.000,0.00,0.00,95,45,97.0,4229,72,13.60,47.0,47.0,0.88,0.0,0.0,21.09,3.22,0.000
11.642,69.03,0.96,99.7,69.41,122.7,25.4,1.008,4.61,0.656,1.000,0.00,0.00,95,45,93.0,4308,72,13.52,46.0,46.0,0.88,0.0,0.0,21.09,3.22,0.000
11.719,70.37,0.97,101.1,70.19,122.7,25.4,1.031,4.61,0.656,1.000,0.00,0.00,95,45,100.0,4348,72,13.60,45.0,46.0,0.88,0.0,0.0,20.70,3.26,0.000
11.797,71.84,0.98,101.1,71.60,116.3,23.8,1.008,4.61,0.648,1.000,0.00,0.00,95,45,100.0,4388,72,13.60,45.0,45.0,0.88,0.0,0.0,21.09,3.28,0.000
11.874,72.85,1.00,99.1,72.59,116.3,23.8,1.039,4.61,0.648,1.000,0.00,0.00,95,45,97.0,4391,72,13.52,44.0,45.0,0.88,0.0,0.0,20.70,3.26,0.000
11.953,73.59,1.00,99.1,73.58,116.3,23.8,1.047,4.61,0.648,1.000,0.00,0.00,95,45,103.0,4427,72,13.52,44.0,45.0,0.88,0.0,0.0,20.70,3.28,0.000
12.032,74.12,0.99,105.2,74.56,115.2,23.8,1.039,4.61,0.648,1.000,0.00,0.00,95,45,104.0,4419,76,13.60,44.0,45.0,0.88,0.0,0.0,20.70,3.26,0.000
12.112,75.01,1.00,105.2,75.07,114.1,24.2,1.055,4.61,0.648,1.000,0.00,0.00,95,45,104.0,4502,76,13.60,44.0,45.0,0.88,0.0,0.0,20.70,3.32,0.000
12.188,75.49,1.00,105.2,75.96,114.1,24.2,1.031,4.61,0.656,1.000,0.00,0.00,95,45,104.0,4524,76,13.60,44.0,45.0,0.88,0.0,0.0,20.70,3.30,0.000
12.265,76.40,1.00,103.9,76.84,114.1,24.2,1.070,4.61,0.664,1.000,0.00,0.00,95,45,103.0,4551,76,13.60,44.0,45.0,0.88,0.0,0.0,20.70,3.36,0.000
12.345,77.02,1.01,100.1,76.89,114.1,24.2,1.055,5.12,0.656,0.868,0.00,0.00,95,45,103.0,4662,76,13.60,44.0,45.0,0.88,0.0,0.0,21.09,3.30,0.000
12.422,77.12,1.01,104.5,77.07,113.1,24.2,1.055,5.12,0.656,0.862,0.00,0.00,95,45,99.0,4618,78,13.52,44.0,45.0,0.88,0.0,0.0,20.70,3.32,0.000
12.501,77.08,1.00,99.1,77.20,113.1,24.2,0.977,5.12,0.656,0.868,0.00,0.00,95,45,102.0,4647,78,13.60,44.0,45.0,0.88,0.0,0.0,21.09,3.32,0.000
12.579,77.82,1.00,102.5,78.10,113.1,24.2,0.922,5.12,0.664,0.862,0.00,0.00,95,45,101.0,4676,78,13.52,44.0,45.0,0.88,0.0,0.0,20.70,3.34,0.000
12.656,78.00,1.00,98.8,78.52,112.0,24.2,0.938,5.38,0.664,0.865,0.00,0.00,94,45,98.0,4720,78,13.52,44.0,45.0,0.88,0.0,0.0,20.70,3.36,0.000
12.734,78.93,1.00,97.1,79.35,110.9,24.2,0.922,5.38,0.664,0.865,0.00,0.00,94,45,100.0,4762,80,13.52,44.0,45.0,0.88,0.0,0.0,20.70,3.34,0.000
12.811,79.67,1.00,101.7,79.70,110.9,24.2,0.914,5.38,0.664,0.862,0.00,0.00,94,45,100.0,4786,80,13.60,45.0,45.0,0.88,0.0,0.0,20.70,3.38,0.000
12.889,80.16,1.00,96.8,80.24,110.9,24.2,0.898,5.38,0.664,0.874,0.00,0.00,94,45,99.0,4808,80,13.52,44.0,45.0,0.88,0.0,0.0,20.70,3.40,0.000
12.969,80.30,1.00,101.5,80.34,115.2,25.4,0.914,5.38,0.672,0.862,0.00,0.00,94,45,100.0,4829,80,13.60,44.0,46.0,0.88,0.0,0.0,20.70,3.38,0.000
13.046,81.25,1.00,95.7,80.68,115.2,25.4,0.883,5.12,0.672,0.868,0.00,0.00,94,45,99.0,4883,80,13.68,44.0,45.0,0.88,0.0,0.0,20.70,3.36,0.000
13.123,80.72,0.99,96.1,80.58,108.8,24.2,0.891,5.12,0.672,0.871,0.00,0.00,94,45,96.0,4899,82,13.60,45.0,45.0,0.88,0.0,0.0,21.09,3.34,0.000
13.203,81.30,0.99,99.5,81.51,108.8,24.2,0.922,5.38,0.672,0.862,0.00,0.00,94,45,98.0,4937,82,13.60,44.0,45.0,0.88,0.0,0.0,20.70,3.34,0.000
13.280,81.29,0.98,98.8,81.76,108.8,24.2,0.898,5.38,0.680,0.868,0.00,0.00,94,45,99.0,4967,82,13.60,44.0,45.0,0.88,0.0,0.0,21.09,3.36,0.000
13.359,82.69,0.99,97.1,82.87,113.1,25.4,0.906,5.38,0.680,0.862,0.00,0.00,94,45,94.0,5044,82,13.60,45.0,46.0,0.88,0.0,0.0,21.09,3.36,0.000
13.436,82.22,0.98,98.4,81.89,113.1,25.4,0.891,5.12,0.680,0.886,0.00,0.00,94,45,97.0,5023,82,13.52,45.0,46.0,0.88,0.0,0.0,21.09,3.42,0.000
13.513,83.09,0.98,97.7,83.25,113.1,25.4,0.891,5.38,0.680,0.868,0.00,0.00,94,45,97.0,5064,84,13.52,45.0,46.0,0.88,0.0,0.0,20.70,3.42,0.000
13.592,83.00,0.98,96.4,82.49,112.0,25.4,0.867,5.12,0.680,0.886,0.00,0.00,94,45,98.0,4993,84,13.60,45.0,46.0,0.88,0.0,0.0,20.70,3.42,0.000
13.671,83.18,0.98,98.8,82.95,112.0,25.4,0.891,5.12,0.688,0.871,0.00,0.00,94,45,92.0,5062,84,13.52,45.0,46.0,0.88,0.0,0.0,21.09,3.40,0.000
13.749,83.39,0.98,94.8,82.86,112.0,25.4,0.891,5.12,0.688,0.877,0.00,0.00,94,44,93.0,5183,84,13.60,45.0,46.0,0.88,0.0,0.0,21.09,3.40,0.000
13.826,83.00,0.97,91.5,82.92,110.9,25.4,0.914,5.12,0.688,0.889,0.00,0.00,94,44,96.0,5162,88,13.60,45.0,46.0,0.88,0.0,0.0,21.09,3.40,0.000
13.905,83.33,0.96,95.5,83.68,110.9,25.4,0.906,5.12,0.688,0.877,0.00,0.00,94,44,94.0,5122,88,13.52,46.0,46.0,0.88,0.0,0.0,21.09,3.40,0.000
13.983,84.15,0.97,94.8,84.41,109.9,25.4,0.891,5.12,0.688,0.889,0.00,0.00,94,44,96.0,5226,88,13.52,45.0,46.0,0.88,0.0,0.0,21.09,3.40,0.000
14.060,84.73,0.97,93.7,84.98,109.9,25.4,0.898,5.12,0.688,0.877,0.00,0.00,94,44,93.0,5248,88,13.44,46.0,46.0,0.88,0.0,0.0,21.48,3.44,0.000
14.138,86.24,0.98,96.1,86.39,109.9,25.4,0.883,5.12,0.688,0.874,0.00,0.00,94,44,94.0,5270,90,13.52,45.0,46.0,0.88,0.0,0.0,21.88,3.46,0.000
14.215,87.88,1.00,96.1,87.84,119.5,27.7,0.914,5.38,0.680,0.871,0.00,0.00,94,44,94.0,5293,90,13.52,44.0,45.0,0.88,0.0,0.0,21.88,3.46,0.000
14.296,88.51,1.00,97.7,88.64,119.5,27.7,0.906,5.38,0.672,0.856,0.00,0.00,94,44,97.0,5338,90,13.60,44.0,45.0,0.88,0.0,0.0,21.88,3.48,0.000
14.373,88.71,1.00,93.1,88.68,119.5,27.7,0.883,5.38,0.672,0.850,0.00,0.00,94,44,94.0,5372,90,13.52,44.0,45.0,0.88,0.0,0.0,21.88,3.46,0.000
14.451,89.31,1.00,99.7,90.17,118.4,27.7,0.891,5.38,0.664,0.850,0.00,0.00,94,44,99.0,5396,90,13.60,44.0,45.0,0.88,0.0,0.0,21.88,3.48,0.000
14.528,89.59,0.99,94.8,90.52,118.4,27.7,0.875,5.38,0.664,0.859,0.00,0.00,94,44,98.0,5423,90,13.60,44.0,45.0,0.88,0.0,0.0,21.88,3.48,0.000
14.608,90.58,1.00,100.1,91.11,118.4,27.7,0.867,5.38,0.664,0.845,0.00,0.00,94,44,96.0,5386,90,13.60,44.0,45.0,0.88,0.0,0.0,21.88,3.46,0.000
14.688,91.10,1.00,93.7,92.13,117.3,27.7,0.867,5.38,0.656,0.862,0.00,0.00,94,44,97.0,5466,90,13.52,44.0,45.0,0.88,0.0,0.0,21.88,3.50,0.000
14.764,91.39,1.00,95.7,91.30,117.3,27.7,0.891,5.12,0.648,0.848,0.00,0.00,94,44,93.0,5486,90,13.52,44.0,46.0,0.88,0.0,0.0,21.88,3.50,0.000
14.843,91.84,1.00,96.1,91.40,117.3,27.7,0.875,5.12,0.648,0.853,0.00,0.00,94,44,96.0,5514,90,13.52,44.0,45.0,0.88,0.0,0.0,21.88,3.52,0.000
14.920,91.60,0.99,96.4,91.15,117.3,27.7,0.906,5.12,0.641,0.862,0.00,0.00,94,45,93.0,5560,94,13.60,45.0,45.0,0.88,0.0,0.0,21.88,3.50,0.000
14.997,92.09,0.99,98.8,91.69,116.3,27.7,0.883,5.12,0.641,0.853,0.00,0.00,94,44,98.0,5524,94,13.52,44.0,45.0,0.88,0.0,0.0,22.27,3.48,0.000
15.076,92.48,0.99,97.5,92.12,116.3,27.7,0.883,5.12,0.641,0.859,0.00,0.00,94,44,91.0,5593,94,13.52,45.0,45.0,0.88,0.0,0.0,22.27,3.50,0.000
15.153,92.29,0.98,96.1,92.87,117.3,28.1,0.914,5.12,0.641,0.856,0.00,0.00,94,44,94.0,5618,94,13.52,45.0,45.0,0.88,0.0,0.0,22.27,3.50,0.000
15.230,93.36,0.99,93.1,94.04,117.3,28.1,0.891,5.12,0.641,0.859,0.00,0.00,94,44,94.0,5673,96,13.52,44.0,46.0,0.88,0.0,0.0,22.27,3.52,0.000
15.308,94.06,0.99,93.1,94.54,117.3,28.1,0.906,5.12,0.641,0.856,0.00,0.00,94,44,98.0,5673,96,13.52,44.0,46.0,0.88,0.0,0.0,22.27,3.52,0.000
15.386,94.21,0.99,96.4,94.52,117.3,28.1,0.906,5.12,0.641,0.859,0.00,0.00,94,44,93.0,5716,96,13.44,44.0,46.0,0.88,0.0,0.0,22.27,3.54,0.000
15.464,95.28,0.99,98.1,95.49,117.3,28.1,0.914,5.12,0.641,0.850,0.00,0.00,94,44,96.0,5742,96,13.52,44.0,45.0,0.88,0.0,0.0,22.27,3.52,0.000
15.542,94.38,0.99,91.1,93.95,116.3,28.1,0.883,5.12,0.641,0.848,0.00,0.00,94,45,97.0,5811,96,13.60,45.0,45.0,0.88,0.0,0.0,22.66,3.54,0.000
15.619,95.48,0.99,97.5,95.87,118.4,28.5,0.914,5.12,0.641,0.868,0.00,0.00,94,44,94.0,5800,98,13.52,44.0,44.0,0.88,0.0,0.0,23.05,3.56,0.000
15.698,97.08,1.01,95.5,97.28,118.4,28.5,0.883,5.38,0.641,0.828,0.00,0.00,94,44,94.0,5782,98,13.52,44.0,44.0,0.88,0.0,0.0,23.05,3.56,0.000
15.776,97.53,1.00,99.5,98.29,119.5,28.9,0.930,5.38,0.641,0.828,0.00,0.00,94,43,99.0,5850,98,13.60,43.0,44.0,0.88,0.0,0.0,23.05,3.54,0.000
15.853,98.92,1.01,98.1,99.31,118.4,28.9,0.906,5.38,0.641,0.823,0.00,0.00,94,43,99.0,5873,98,13.60,44.0,44.0,0.88,0.0,0.0,23.44,3.56,0.000
15.931,99.61,1.02,94.8,100.24,118.4,28.9,0.859,5.38,0.641,0.828,0.00,0.00,94,43,97.0,5868,100,13.52,43.0,44.0,0.88,0.0,0.0,23.44,3.62,0.000
16.009,102.02,1.03,96.8,101.72,120.5,29.3,0.898,5.38,0.641,0.823,0.00,0.00,94,43,98.0,5919,100,13.52,43.0,45.0,0.88,0.0,0.0,23.44,3.60,0.000
16.087,101.33,1.02,99.5,101.20,120.5,29.3,0.891,5.38,0.641,0.818,0.00,0.00,93,43,94.0,5938,100,13.52,43.0,44.0,0.88,0.0,0.0,23.44,3.60,0.000
16.167,101.61,1.03,100.1,101.94,120.5,29.3,0.875,5.38,0.641,0.810,0.00,0.00,93,43,99.0,6012,100,13.60,43.0,44.0,0.88,0.0,0.0,23.83,3.60,0.000
16.245,102.57,1.03,100.1,102.49,120.5,29.7,0.867,5.38,0.641,0.805,0.00,0.00,93,43,100.0,5976,100,13.60,43.0,44.0,0.88,0.0,0.0,23.83,3.60,0.000
16.323,102.74,1.02,97.5,102.67,120.5,29.7,0.867,5.38,0.641,0.818,0.00,0.00,93,43,94.0,6010,100,13.60,43.0,44.0,0.88,0.0,0.0,23.83,3.58,0.000
16.401,102.29,1.02,97.7,102.88,120.5,29.7,0.859,5.63,0.648,0.813,0.00,0.00,93,43,94.0,6044,100,13.60,43.0,44.0,0.88,0.0,0.0,23.83,3.62,0.000
16.479,103.07,1.02,95.1,103.79,120.5,29.7,0.875,5.63,0.648,0.821,0.00,0.00,93,43,93.0,6068,100,13.60,43.0,44.0,0.88,0.0,0.0,23.83,3.62,0.000
16.557,104.20,1.03,93.5,104.23,120.5,29.7,0.844,5.63,0.648,0.813,0.00,0.00,93,43,100.0,6137,100,13.52,43.0,45.0,0.88,0.0,0.0,23.83,3.64,0.000
16.636,104.08,1.02,99.5,103.89,120.5,29.7,0.844,5.63,0.648,0.813,0.00,0.00,93,43,96.0,6092,104,13.60,43.0,45.0,0.88,0.0,0.0,23.05,3.64,0.000
16.714,101.18,1.00,91.7,99.40,118.4,29.3,0.875,5.12,0.648,0.823,0.00,0.00,93,43,94.0,6102,104,13.52,44.0,48.0,0.88,0.0,0.0,10.94,2.96,0.000
16.791,56.96,0.56,60.3,50.89,64.0,13.7,0.805,2.82,0.617,0.921,0.00,0.00,93,48,53.0,6058,104,13.60,47.0,48.0,0.88,0.0,0.0,0.39,1.86,0.000
16.871,17.93,0.20,36.5,17.12,64.0,13.7,0.789,0.77,0.609,0.952,0.00,0.00,93,49,39.0,5990,104,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.82,0.000
16.949,13.27,0.13,33.5,12.92,60.8,0.0,0.727,0.77,0.609,0.962,0.00,0.00,93,49,33.0,5836,104,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.70,0.000
17.026,12.80,0.13,31.9,13.12,60.8,0.0,0.805,0.77,0.625,0.962,0.00,0.00,93,48,32.0,5643,104,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.90,0.000
17.105,14.22,0.15,31.9,14.45,60.8,0.0,1.164,0.77,0.625,0.962,0.00,0.00,93,48,32.0,5542,104,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.86,0.000
17.183,14.51,0.16,30.1,14.57,60.8,0.0,1.523,0.77,0.625,0.981,0.00,0.00,93,48,28.0,5376,104,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.84,0.000
17.263,14.57,0.16,29.5,14.60,60.8,0.0,1.523,0.77,0.625,0.992,0.00,0.00,93,48,28.0,5148,104,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.94,0.000
17.338,14.13,0.17,28.1,14.05,61.9,0.0,1.523,0.77,0.625,1.000,0.00,0.00,93,47,27.0,5010,104,13.60,32.0,48.0,0.88,0.0,0.0,0.39,1.78,0.000
17.415,13.72,0.17,29.5,13.80,62.9,0.0,1.523,0.77,0.625,1.000,0.00,0.00,93,47,27.0,4836,104,13.52,32.0,48.0,0.88,0.0,0.0,0.78,1.72,0.000
17.493,13.28,0.17,30.1,13.48,62.9,0.0,1.523,1.54,0.625,1.000,0.00,0.00,93,47,29.0,4708,104,13.60,42.0,48.0,0.88,0.0,0.0,5.08,2.08,0.000
17.571,17.27,0.22,33.5,17.48,68.3,43.8,1.523,1.54,0.625,1.000,0.00,0.00,93,46,30.0,4644,104,13.60,47.0,48.0,0.88,0.0,0.0,6.25,2.06,0.000
17.650,19.05,0.25,35.2,19.40,72.5,14.1,1.523,1.79,0.641,1.000,0.00,0.00,93,46,35.0,4456,104,13.60,47.0,48.0,0.88,0.0,0.0,7.81,2.28,0.000
17.727,22.68,0.30,40.8,23.32,72.5,14.1,1.523,2.05,0.641,1.000,0.00,7.81,93,45,42.0,4491,106,13.60,47.0,48.0,0.88,0.0,0.0,13.28,2.56,0.000
17.804,31.43,0.41,53.2,32.61,78.9,16.0,1.109,2.56,0.633,1.000,0.00,0.00,93,44,48.0,4590,106,13.60,47.0,48.0,0.88,0.0,0.0,19.53,2.92,0.000
17.882,47.27,0.61,66.9,48.62,113.1,18.8,1.055,3.07,0.609,0.988,0.00,0.00,93,43,72.0,4499,106,13.60,47.0,48.0,0.88,0.0,0.0,22.66,3.04,0.000
17.960,56.23,0.75,76.0,56.73,113.1,18.8,0.961,3.58,0.617,0.921,0.00,0.00,93,43,75.0,4501,106,13.60,47.0,48.0,0.88,0.0,0.0,25.00,3.16,0.000
18.038,63.47,0.81,85.3,64.03,136.5,21.5,1.109,4.10,0.633,0.921,0.00,0.00,93,43,86.0,4484,104,13.60,47.0,48.0,0.88,0.0,0.0,26.56,3.24,0.000
18.115,68.63,0.90,93.1,69.10,142.9,33.2,1.078,4.61,0.641,0.921,0.00,0.00,93,43,91.0,4584,104,13.60,47.0,48.0,0.88,0.0,0.0,26.56,3.28,0.000
18.192,73.46,0.96,94.4,73.74,142.9,33.2,1.008,4.86,0.648,0.921,0.00,0.00,93,43,94.0,4579,104,13.60,46.0,45.0,0.88,0.0,0.0,26.95,3.36,0.000
18.272,77.82,1.02,101.1,78.33,144.0,33.6,1.016,5.38,0.664,0.862,0.00,0.00,93,42,97.0,4546,104,13.60,42.0,43.0,0.88,0.0,0.0,26.95,3.38,0.000
18.353,82.70,1.08,100.8,83.20,142.9,33.6,0.953,5.89,0.680,0.826,0.00,0.00,93,42,100.0,4615,104,13.60,41.0,38.0,0.88,0.0,0.0,26.95,3.46,0.000
18.429,87.89,1.13,110.1,88.62,142.9,33.6,0.922,6.40,0.688,0.803,0.00,0.00,93,42,110.0,4641,104,13.60,33.0,32.0,0.88,0.0,0.0,26.95,3.54,0.000
18.506,93.52,1.20,111.2,93.91,142.9,33.6,0.852,6.91,0.688,0.803,0.00,0.00,93,41,113.0,4652,104,13.60,29.0,28.0,0.88,0.0,0.0,26.95,3.56,0.000
18.586,97.33,1.25,119.9,97.21,142.9,33.6,0.852,7.17,0.695,0.793,0.00,0.00,93,41,118.0,4612,104,13.60,27.0,28.0,0.88,0.0,0.0,26.56,3.56,0.000
18.663,98.24,1.26,121.6,98.32,142.9,33.6,0.812,7.17,0.695,0.783,0.00,0.00,93,41,121.0,4612,104,13.60,27.0,28.0,0.88,0.0,0.0,22.27,3.48,0.000
18.743,92.96,1.19,111.5,90.99,129.1,27.7,0.812,6.66,0.688,0.788,0.00,0.00,93,41,104.0,4699,108,13.52,30.0,41.0,0.88,0.0,0.0,17.58,3.24,0.000
18.819,75.49,0.98,96.8,73.55,129.1,27.7,0.781,5.12,0.648,0.800,0.00,0.00,93,42,102.0,4702,108,13.44,47.0,48.0,0.88,0.0,0.0,11.72,2.72,0.000
18.898,49.48,0.65,69.6,46.41,80.0,16.8,0.773,3.07,0.617,0.921,0.00,0.00,93,44,69.0,4684,108,13.60,47.0,48.0,0.88,0.0,0.0,6.25,2.38,0.000
18.975,29.45,0.39,50.9,27.12,70.4,13.7,0.797,2.05,0.625,1.000,0.00,0.00,93,45,49.0,4678,108,13.60,47.0,48.0,0.88,0.0,0.0,1.95,1.90,0.000
19.053,18.11,0.24,39.9,16.74,70.4,13.7,0.859,1.54,0.625,1.000,0.00,0.00,93,45,39.0,4725,108,13.60,47.0,48.0,0.88,0.0,0.0,0.00,1.58,0.000
19.131,11.07,0.14,33.9,10.32,65.1,0.0,0.914,0.77,0.633,1.000,0.00,0.00,93,46,32.0,4562,108,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.42,0.000
19.209,8.76,0.12,32.8,8.91,65.1,0.0,0.914,0.77,0.625,1.000,0.00,0.00,93,46,32.0,4717,108,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.62,0.000
19.288,10.47,0.14,31.2,10.74,65.1,0.0,1.148,0.77,0.633,1.000,0.00,0.00,93,45,30.0,4668,108,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.78,0.000
19.367,11.23,0.15,31.2,11.23,65.1,0.0,1.523,0.77,0.633,1.000,0.00,0.00,93,45,29.0,4655,108,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.76,0.000
19.443,11.70,0.15,30.1,11.93,65.1,0.0,1.523,0.77,0.633,1.000,0.00,0.00,93,45,29.0,4654,106,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.76,0.000
19.521,11.76,0.15,30.1,11.57,65.1,0.0,1.523,0.77,0.633,1.000,0.00,0.00,93,45,28.0,4612,106,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.78,0.000
19.598,12.42,0.16,28.8,12.59,65.1,0.0,1.523,0.77,0.633,1.000,0.00,0.00,93,45,28.0,4582,106,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.70,0.000
19.678,12.57,0.16,29.1,12.53,65.1,0.0,1.523,0.77,0.633,1.000,0.00,0.00,93,45,28.0,4579,106,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.80,0.000
19.756,12.50,0.16,28.1,12.38,65.1,0.0,1.523,0.77,0.633,1.000,0.00,0.00,93,44,27.0,4556,106,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.78,0.000
19.834,12.76,0.17,28.1,12.74,65.1,0.0,1.523,0.77,0.633,1.000,0.00,0.00,93,44,26.0,4551,106,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.82,0.000
19.912,12.62,0.17,26.4,12.70,65.1,0.0,1.523,0.77,0.633,1.000,0.00,0.00,93,44,27.0,4526,106,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.78,0.000
19.989,12.57,0.16,26.4,12.63,65.1,0.0,1.523,0.77,0.641,1.000,0.00,0.00,93,44,27.0,4515,106,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.76,0.000
20.067,12.55,0.17,27.7,12.66,66.1,0.0,1.523,0.77,0.641,1.000,0.00,0.00,93,44,25.0,4524,106,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.82,0.000
20.144,12.48,0.17,28.1,12.53,66.1,0.0,1.523,0.77,0.641,1.000,0.00,0.00,93,44,25.0,4507,106,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.76,0.000
20.222,12.42,0.17,26.4,12.47,66.1,0.0,1.523,0.77,0.641,1.000,0.00,0.00,93,44,26.0,4488,104,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.82,0.000
20.300,12.49,0.17,26.8,12.51,66.1,0.0,1.523,0.77,0.641,1.000,0.00,0.00,93,43,26.0,4451,104,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.80,0.000
20.379,12.20,0.17,26.4,12.34,66.1,0.0,1.523,0.77,0.641,1.000,0.00,0.00,93,43,25.0,4446,104,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.80,0.000
20.456,12.38,0.17,26.1,12.36,66.1,0.0,1.523,0.77,0.641,1.000,0.00,0.00,93,43,26.0,4440,104,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.78,0.000
20.535,12.44,0.17,27.5,12.43,66.1,0.0,1.523,0.77,0.641,1.000,0.00,0.00,92,43,26.0,4427,102,13.60,32.0,48.0,0.88,0.0,0.0,0.00,1.74,0.000
20.613,12.22,0.17,25.7,12.26,66.1,0.0,1.523,0.77,0.641,1.000,0.00,0.00,92,43,26.0,4401,102,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.80,0.000
20.692,12.22,0.17,26.4,12.22,66.1,0.0,1.523,0.77,0.648,1.000,0.00,0.00,92,43,26.0,4391,102,13.68,32.0,48.0,0.88,0.0,0.0,0.00,1.76,0.000
