Time (s),Airflow (MAF) (g/s),Load (MAF) (g/rev),Manifold Air Pressure - Filtered (kPa),Mass Air Flow (g/s),Boost Target (kPa),Wastegate Duty Cycle (%),Air/Fuel Sensor #1 (λ),Injector Pulse Width (ms),Fuel - Base Multiplier,Power Mode - Fuel Ratio Target (λ),Fuel Trim - Long Term (%),Fuel Trim - Short Term (%),Coolant Temperature (°C),Intake Air Temperature (°C),Manifold Absolute Pressure (kPa),Engine Speed (rpm),Vehicle Speed (km/h),System Voltage (V),Ignition Advance (°),Ignition Advance - Base (°BTDC),Ignition Advance Multiplier,Ignition Advance - Fine Learn (°),Knock Retard (°),Throttle Position (%),Mass Air Flow Voltage (V),Fuel - Acceleration Enrich
1509.397,16.85,0.46,52.3,16.92,107.7,17.2,0.977,2.56,0.695,1.000,0.00,-4.69,84,12,54.0,2239,36,14.00,38.0,38.0,1.00,0.0,0.0,7.81,2.00,0.000
1509.475,16.91,0.45,56.3,16.86,107.7,17.2,0.945,2.56,0.695,1.000,0.00,-5.47,84,12,50.0,2239,36,13.92,38.0,38.0,1.00,0.0,0.0,7.42,1.98,0.000
1509.553,16.73,0.45,56.3,16.69,107.7,16.8,0.984,2.56,0.695,1.000,0.00,-6.25,84,12,50.0,2256,38,13.92,38.0,38.0,1.00,0.0,0.0,7.42,2.00,0.000
1509.630,16.79,0.44,50.5,16.78,107.7,16.4,0.945,2.56,0.695,1.000,0.00,-7.03,84,12,55.0,2276,38,14.00,38.0,38.0,1.00,0.0,0.0,7.42,1.98,0.000
1509.708,16.71,0.44,51.9,16.63,107.7,16.4,0.969,2.30,0.695,1.000,0.00,-7.81,84,12,50.0,2274,38,14.00,38.0,38.0,1.00,0.0,0.0,6.25,1.96,0.000
1509.786,16.17,0.42,48.9,16.03,107.7,15.6,0.961,2.30,0.695,1.000,0.00,-3.91,84,12,50.0,2294,38,14.00,38.0,38.0,1.00,0.0,0.0,5.86,1.90,0.000
1509.863,15.11,0.39,46.3,14.94,105.6,14.1,0.992,2.30,0.688,1.000,0.00,-2.34,84,12,48.0,2286,38,14.00,38.0,38.0,1.00,0.0,0.0,5.86,1.86,0.000
1509.942,14.35,0.38,44.9,14.35,105.6,14.1,0.977,2.30,0.695,1.000,0.00,-1.56,84,12,46.0,2314,40,13.92,38.0,38.0,1.00,0.0,0.0,5.47,1.86,0.000
1510.021,14.35,0.37,43.5,14.31,105.6,13.7,0.984,2.30,0.695,1.000,0.00,-4.69,84,12,42.0,2324,40,14.00,38.0,38.0,1.00,0.0,0.0,5.47,1.88,0.000
1510.099,14.07,0.36,42.8,14.06,105.6,13.7,0.938,2.05,0.695,1.000,0.00,-5.47,84,12,43.0,2323,40,14.00,38.0,38.0,1.00,0.0,0.0,5.08,1.84,0.000
1510.176,13.72,0.35,41.5,13.61,105.6,13.7,0.898,2.05,0.695,1.000,0.00,-6.25,84,12,43.0,2342,40,14.00,38.0,38.0,1.00,0.0,0.0,5.08,1.82,0.000
1510.254,13.24,0.34,40.1,13.18,105.6,12.9,0.922,2.05,0.695,1.000,0.00,-7.03,84,12,42.0,2338,40,14.00,38.0,38.0,1.00,0.0,0.0,5.08,1.82,0.000
1510.332,13.08,0.33,41.2,13.04,105.6,12.9,0.891,2.05,0.688,1.000,0.00,-7.81,84,12,40.0,2365,40,14.00,38.0,38.0,1.00,0.0,0.0,4.69,1.80,0.000
1510.410,12.85,0.33,40.1,12.84,104.5,12.5,0.922,2.05,0.688,1.000,0.00,-7.81,84,12,37.0,2356,40,14.00,38.0,38.0,1.00,0.0,0.0,3.91,1.76,0.000
1510.488,12.22,0.31,39.2,12.08,103.5,11.3,0.898,1.79,0.688,1.000,0.00,-8.59,84,12,36.0,2307,40,14.00,38.0,38.0,1.00,0.0,0.0,3.52,1.72,0.000
1510.565,11.44,0.29,37.5,11.40,103.5,11.3,0.906,1.79,0.688,1.000,0.00,-9.38,84,12,34.0,2381,40,14.00,38.0,38.0,1.00,0.0,0.0,3.12,1.74,0.000
1510.645,11.09,0.28,33.9,11.05,103.5,10.5,0.898,1.79,0.688,1.000,0.00,-10.16,84,12,33.0,2382,40,14.00,38.0,38.0,1.00,0.0,0.0,2.34,1.68,0.000
1510.722,10.52,0.27,31.9,10.51,102.4,10.2,0.914,1.79,0.688,1.000,0.00,-10.16,84,12,30.0,2388,40,13.92,38.0,38.0,1.00,0.0,0.0,2.34,1.66,0.000
1510.800,10.07,0.25,32.1,9.95,102.4,10.2,0.883,1.54,0.688,1.000,0.00,-10.94,84,12,32.0,2402,40,14.00,39.0,39.0,1.00,0.0,0.0,0.00,1.50,0.000
1510.878,8.59,0.21,29.5,8.49,100.3,0.0,0.875,1.54,0.688,1.000,0.00,-10.94,84,12,27.0,2384,40,14.00,24.0,39.0,1.00,0.0,0.0,0.00,1.50,0.000
1510.957,7.61,0.19,25.5,7.49,100.3,0.0,0.898,1.54,0.688,1.000,0.00,-11.72,84,12,25.0,2363,40,14.00,23.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.036,6.85,0.17,24.1,6.85,100.3,0.0,0.859,0.77,0.688,1.000,0.00,-11.72,84,12,23.0,2361,40,14.00,23.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.114,6.62,0.17,23.5,6.60,100.3,0.0,0.891,0.77,0.695,1.000,0.00,-12.50,84,12,23.0,2414,40,14.00,24.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.192,6.53,0.16,23.1,6.51,100.3,0.0,0.852,0.77,0.695,1.000,0.00,-12.50,84,12,24.0,2392,40,14.00,29.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1511.270,6.57,0.17,25.1,6.56,100.3,0.0,0.898,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2382,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.50,0.000
1511.347,6.52,0.16,25.5,6.53,100.3,0.0,0.953,0.77,0.695,1.000,0.00,0.00,84,12,24.0,2403,42,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.426,6.55,0.16,24.1,6.57,100.3,0.0,0.977,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2370,42,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.504,6.53,0.17,24.1,6.53,100.3,0.0,1.039,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2388,42,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.581,6.49,0.16,25.1,6.49,100.3,0.0,1.273,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2377,42,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.659,6.46,0.16,25.5,6.46,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2369,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.737,6.46,0.16,25.1,6.44,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2380,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.815,6.46,0.16,24.8,6.47,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2360,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1511.893,6.50,0.16,24.4,6.49,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2378,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1511.971,6.46,0.16,24.1,6.45,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2360,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1512.049,6.43,0.16,25.5,6.43,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2306,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1512.126,6.45,0.16,25.5,6.45,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2364,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1512.204,6.44,0.16,25.7,6.43,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2358,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1512.281,6.43,0.16,25.7,6.43,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2364,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1512.359,6.46,0.16,24.8,6.46,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2355,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1512.437,6.46,0.16,24.8,6.46,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2352,42,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1512.515,6.45,0.16,24.4,6.45,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2344,42,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1512.594,6.46,0.16,24.4,6.45,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2346,42,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1512.672,6.38,0.16,25.5,6.37,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2340,42,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1512.751,6.36,0.16,24.8,6.37,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2342,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1512.829,6.37,0.16,26.1,6.37,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2334,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1512.908,6.38,0.16,25.7,6.38,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2340,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1512.986,6.37,0.16,25.1,6.37,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2334,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1513.063,6.38,0.16,26.1,6.37,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2329,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1513.141,6.37,0.16,24.8,6.37,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2330,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1513.220,6.35,0.16,25.1,6.35,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2331,40,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1513.298,6.34,0.16,24.4,6.35,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2330,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1513.376,6.36,0.16,24.8,6.35,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2330,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1513.453,6.33,0.16,24.4,6.33,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2320,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1513.532,6.34,0.16,24.8,6.34,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2324,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1513.611,6.38,0.16,24.4,6.37,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2328,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1513.689,6.37,0.16,24.4,6.37,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2312,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1513.767,6.34,0.16,24.4,6.35,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2323,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1513.844,6.38,0.16,24.4,6.37,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2307,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1513.923,6.36,0.17,24.4,6.35,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2298,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.000,6.30,0.16,24.4,6.30,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2243,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.078,6.34,0.16,24.8,6.34,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2295,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.156,6.32,0.16,24.8,6.31,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2300,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.234,6.30,0.16,24.4,6.31,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2293,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.314,6.27,0.16,24.8,6.27,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2292,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.391,6.27,0.16,24.4,6.27,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2288,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1514.469,6.27,0.16,25.1,6.27,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,23.0,2276,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.547,6.25,0.16,24.8,6.26,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2283,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.48,0.000
1514.624,6.27,0.16,25.7,6.27,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2275,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.702,6.27,0.16,25.1,6.27,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2280,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.780,6.27,0.16,26.8,6.27,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,24.0,2275,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.858,6.28,0.17,26.4,6.27,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2274,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1514.935,6.24,0.16,25.7,6.24,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2272,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.013,6.24,0.16,25.7,6.24,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2270,40,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.092,6.22,0.16,24.1,6.20,100.3,0.0,1.523,0.77,0.688,1.000,0.00,0.00,84,12,25.0,2276,40,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.170,6.22,0.16,24.8,6.23,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2270,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.248,6.24,0.16,24.4,6.24,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2274,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.325,6.23,0.16,24.1,6.23,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2264,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.403,6.20,0.16,25.1,6.20,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2261,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.481,6.17,0.16,25.1,6.18,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2263,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.560,6.19,0.16,26.1,6.19,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2258,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.638,6.21,0.16,26.1,6.19,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2269,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.715,6.18,0.16,25.1,6.17,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2250,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.795,6.18,0.16,25.1,6.17,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2264,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.874,6.19,0.16,24.4,6.19,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2247,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1515.951,6.16,0.16,24.4,6.15,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2244,40,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.029,6.16,0.16,25.5,6.17,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2252,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.107,6.18,0.16,25.5,6.17,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2236,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.185,6.17,0.16,26.1,6.16,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2248,40,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.263,6.16,0.16,25.7,6.15,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2233,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.340,6.20,0.17,25.5,6.20,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2303,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.420,6.20,0.17,24.4,6.18,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2229,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.497,6.19,0.17,24.4,6.19,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2231,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.575,6.15,0.16,26.4,6.15,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2235,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.652,6.16,0.17,26.4,6.16,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2222,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1516.730,6.12,0.16,24.4,6.12,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2233,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.808,6.10,0.16,24.4,6.11,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2218,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.887,6.11,0.16,25.5,6.11,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2222,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1516.965,6.11,0.16,25.7,6.11,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2220,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.043,6.13,0.17,25.5,6.12,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2208,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1517.122,6.09,0.16,24.4,6.09,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2229,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.200,6.08,0.16,24.8,6.10,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2221,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.279,6.14,0.17,25.1,6.14,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2218,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.357,6.12,0.16,25.7,6.10,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2233,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.433,6.16,0.16,25.5,6.16,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2219,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1517.512,6.14,0.17,24.8,6.14,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2218,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.590,6.11,0.16,24.8,6.12,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2214,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.669,6.10,0.16,26.4,6.10,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2209,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1517.748,6.09,0.16,25.7,6.09,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2216,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.826,6.09,0.16,24.4,6.10,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2218,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.903,6.08,0.16,24.8,6.08,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2207,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1517.981,6.08,0.17,26.4,6.07,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2202,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1518.058,6.08,0.16,25.5,6.07,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2203,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1518.137,6.07,0.16,24.8,6.08,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2205,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1518.214,6.08,0.16,25.1,6.06,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2187,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1518.292,6.07,0.17,25.7,6.06,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2184,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1518.371,6.08,0.17,24.1,6.10,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2206,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1518.448,6.08,0.17,25.5,6.08,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2181,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1518.526,6.08,0.17,26.8,6.08,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2196,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1518.604,6.06,0.16,24.4,6.06,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2184,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1518.682,6.08,0.17,24.8,6.09,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2170,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1518.761,6.04,0.17,26.1,6.04,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2189,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1518.838,6.05,0.17,25.1,6.05,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2158,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1518.916,6.04,0.17,25.5,6.04,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,23.0,2176,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1518.994,6.01,0.16,26.8,6.01,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2178,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1519.071,6.05,0.17,24.4,6.04,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2146,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1519.150,5.96,0.17,25.1,5.95,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2172,36,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1519.228,5.95,0.16,25.5,5.95,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2142,36,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1519.305,5.96,0.17,24.4,5.96,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2152,36,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1519.382,5.93,0.16,26.4,5.93,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,25.0,2153,36,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1519.462,5.97,0.17,24.4,5.96,100.3,0.0,1.523,0.77,0.672,1.000,0.00,0.00,84,12,25.0,2132,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.46,0.000
1519.541,5.93,0.16,26.4,5.92,100.3,0.0,1.523,0.77,0.680,1.000,0.00,0.00,84,12,24.0,2155,38,13.92,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1519.618,5.95,0.17,25.7,5.94,100.3,0.0,1.523,0.77,0.672,1.000,0.00,0.00,84,12,26.0,2121,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
1519.696,5.91,0.17,25.1,5.90,100.3,0.0,1.523,0.77,0.672,1.000,0.00,0.00,84,12,24.0,2138,38,14.00,32.0,39.0,1.00,0.0,0.0,0.00,1.44,0.000
